Facility ID,ED_2b,EDV,OP_18b,OP_18c,OP_2,OP_22,OP_23,OP_29,OP_31,OP_33,OP_3b,PC_01,SEP_1,SEP_SH_3HR,SEP_SH_6HR,SEV_SEP_3HR,SEV_SEP_6HR
380009,236,high,207,270,NA,4,NA,100,NA,89,NA,6,24,59,NA,59,63
380014,107,medium,160,401,NA,1,56,100,NA,89,NA,0,57,82,51,79,95
380017,111,medium,185,263,NA,3,73,93,NA,100,NA,0,41,80,NA,66,67
380018,88,high,161,188,NA,2,86,100,NA,97,NA,0,29,70,NA,59,47
380020,188,high,156,NA,NA,3,NA,100,NA,NA,NA,0,71,89,69,88,95
380021,96,medium,182,195,NA,1,NA,100,NA,NA,NA,18,59,82,NA,80,92
380022,56,medium,91,119,NA,1,67,93,NA,NA,43,0,67,86,72,84,94
380025,88,high,184,232,NA,4,76,100,NA,96,51,0,43,83,NA,58,83
380027,116,medium,146,203,NA,2,89,100,NA,NA,NA,1,69,89,76,81,97
380029,68,medium,130,NA,NA,2,NA,95,NA,NA,NA,4,61,86,NA,86,76
380033,134,medium,173,360,NA,4,NA,NA,NA,NA,NA,NA,57,96,NA,79,64
380037,74,medium,140,249,NA,1,80,100,NA,NA,38,0,37,69,NA,75,57
380038,93,medium,172,268,NA,3,75,87,NA,NA,54,2,45,82,46,74,76
380040,119,medium,148,219,NA,2,73,28,NA,NA,56,0,56,90,64,73,88
380047,160,high,183,272,NA,2,NA,90,NA,NA,NA,5,45,82,53,68,85
380050,121,NA,156,422,NA,NA,53,NA,NA,NA,NA,1,38,77,14,61,84
380051,135,very high,214,293,NA,3,31,40,NA,88,NA,0,58,85,80,80,82
380052,87,NA,121,147,NA,NA,73,90,NA,NA,25,0,85,99,NA,89,92
380056,49,low,97,114,NA,1,NA,NA,NA,NA,238,NA,59,91,NA,74,85
380060,98,high,175,238,NA,2,62,97,NA,100,NA,5,73,91,93,81,100
380061,108,very high,191,318,NA,4,NA,100,NA,95,NA,1,42,77,NA,69,72
380071,50,NA,158,421,NA,NA,81,NA,NA,NA,NA,0,76,96,73,84,98
380075,143,medium,157,123,NA,2,73,95,NA,100,NA,0,41,87,42,73,57
380082,73,medium,144,264,NA,2,NA,97,NA,NA,50,NA,48,83,64,75,68
380089,82,medium,142,213,NA,1,80,100,NA,NA,NA,0,50,81,NA,71,81
380090,84,medium,154,222,NA,4,88,86,NA,35,NA,3,49,79,54,75,80
380091,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,78,93,82,90,96
380102,138,very high,192,336,NA,2,NA,94,NA,NA,NA,1,39,70,NA,67,74
380103,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,82,95,76,95,97
381301,76,low,120,112,NA,2,NA,NA,NA,NA,NA,NA,45,NA,NA,64,NA
381302,68,low,120,186,NA,1,73,100,NA,NA,NA,0,47,76,17,80,90
381303,69,low,109,126,NA,1,100,100,NA,NA,NA,NA,48,83,57,81,71
381304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381305,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
381306,30,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381307,896,low,125,115,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381310,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381312,59,low,145,196,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381313,100,low,120,210,NA,1,NA,33,NA,NA,NA,NA,41,65,NA,76,83
381314,73,low,143,204,NA,1,68,100,NA,NA,66,0,52,87,20,84,87
381315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381316,76,low,118,186,NA,3,NA,94,NA,NA,NA,NA,65,95,NA,81,86
381317,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381318,100,low,134,282,NA,1,62,97,NA,NA,NA,2,31,70,NA,75,53
381319,28,NA,146,145,NA,NA,NA,NA,NA,NA,NA,0,69,90,NA,83,94
381320,38,low,124,151,NA,1,40,NA,NA,79,NA,0,NA,NA,NA,NA,NA
381321,72,low,123,138,NA,2,50,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
381322,74,NA,104,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381323,61,medium,122,157,NA,1,62,100,NA,NA,41,NA,70,91,75,85,96
381324,101,low,116,157,NA,1,NA,12,NA,NA,NA,0,55,100,NA,73,82
381325,104,medium,124,216,NA,2,50,NA,NA,NA,NA,NA,37,68,NA,81,64
383300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390001,185,high,198,361,NA,1,76,91,NA,NA,NA,NA,66,89,66,85,88
390002,154,medium,180,220,NA,1,82,97,NA,NA,NA,NA,41,64,75,75,84
390003,64,medium,136,166,NA,0,NA,96,NA,NA,51,0,57,91,NA,81,84
390004,75,high,197,194,NA,2,54,97,NA,NA,NA,0,58,82,84,79,87
390006,84,very high,148,445,NA,0,NA,98,NA,100,NA,3,48,80,45,77,78
390008,66,NA,66,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390009,140,high,169,227,NA,1,86,99,NA,NA,NA,7,54,81,85,81,77
390012,113,medium,145,321,NA,0,NA,NA,NA,NA,54,NA,54,85,NA,72,88
390013,154,medium,210,NA,NA,2,87,96,NA,NA,NA,3,71,86,58,91,97
390016,155,medium,169,242,NA,2,84,97,NA,NA,NA,NA,36,67,56,72,76
390019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390026,121,NA,147,207,NA,NA,82,NA,NA,NA,82,NA,52,82,46,76,90
390027,96,very high,183,156,NA,8,NA,97,NA,100,NA,0,64,88,70,85,86
390028,120,very high,172,228,NA,1,NA,90,NA,NA,NA,0,59,78,93,83,89
390030,98,NA,155,264,NA,NA,73,NA,NA,NA,87,0,34,81,NA,74,36
390032,181,medium,156,271,NA,1,67,95,NA,NA,100,NA,55,87,64,76,83
390035,58,low,132,269,NA,1,NA,100,NA,NA,54,NA,86,96,100,92,96
390036,184,high,171,234,NA,2,93,97,NA,NA,NA,0,58,84,79,77,92
390037,142,medium,138,214,NA,1,94,100,NA,NA,56,0,58,83,82,78,93
390039,54,low,167,223,NA,1,43,97,NA,NA,NA,NA,71,100,NA,78,89
390041,84,high,141,349,NA,2,100,100,NA,NA,NA,0,55,70,92,87,90
390042,45,high,182,250,NA,2,95,100,NA,NA,NA,0,70,88,87,85,92
390044,132,very high,229,396,NA,3,NA,92,NA,93,NA,1,60,77,53,83,92
390045,111,high,178,243,NA,3,70,96,NA,NA,NA,0,57,81,54,82,87
390046,158,very high,232,445,NA,3,39,94,NA,88,NA,0,60,79,61,82,94
390048,71,medium,160,236,NA,1,82,95,NA,100,73,6,51,80,67,84,75
390049,67,very high,143,304,NA,1,NA,97,NA,90,NA,0,87,96,100,92,97
390050,166,high,201,212,NA,1,NA,98,NA,100,NA,NA,40,70,67,66,87
390052,75,low,116,289,NA,0,NA,99,NA,NA,NA,NA,69,93,NA,80,96
390056,91,low,130,220,NA,0,NA,100,NA,NA,NA,NA,56,67,NA,85,100
390057,114,medium,149,242,NA,0,79,100,NA,92,43,0,51,77,28,76,94
390058,180,medium,181,287,NA,4,76,98,NA,57,NA,0,62,78,91,85,91
390062,70,low,116,NA,NA,3,NA,98,NA,NA,NA,0,38,77,NA,78,63
390063,120,very high,166,257,NA,2,NA,97,NA,NA,NA,0,49,75,73,73,89
390065,119,medium,151,408,NA,0,92,94,NA,NA,NA,0,70,83,75,89,99
390066,214,high,171,444,NA,1,100,88,NA,100,NA,0,65,85,67,82,95
390067,154,very high,181,301,NA,2,79,91,NA,NA,NA,0,62,94,90,73,88
390068,111,NA,128,202,NA,NA,NA,98,NA,NA,NA,3,74,90,84,85,96
390070,168,medium,121,230,NA,1,NA,NA,NA,NA,NA,NA,80,100,100,82,98
390071,59,low,141,268,NA,2,NA,89,NA,NA,NA,NA,53,74,NA,81,87
390072,110,low,120,183,NA,1,NA,88,NA,NA,NA,NA,59,72,NA,86,93
390073,154,very high,186,256,NA,1,91,78,NA,NA,NA,0,55,80,96,76,88
390076,115,medium,160,218,NA,1,56,100,NA,NA,NA,NA,53,80,92,75,86
390079,188,medium,194,248,NA,5,NA,96,NA,88,NA,2,51,77,56,74,95
390081,129,medium,174,NA,NA,2,89,98,NA,100,NA,0,49,71,38,81,83
390084,73,low,123,357,NA,1,NA,NA,NA,NA,NA,NA,58,80,NA,91,81
390086,114,medium,158,177,NA,1,75,99,NA,100,NA,0,63,89,82,78,95
390090,64,medium,145,NA,NA,0,NA,100,NA,100,NA,2,48,81,NA,68,87
390091,54,medium,98,181,NA,0,NA,97,NA,NA,58,0,60,86,NA,77,90
390093,63,low,128,263,NA,1,NA,100,NA,NA,96,NA,71,91,NA,81,93
390096,162,high,218,487,NA,1,NA,100,NA,100,NA,0,63,87,82,86,85
390097,113,NA,182,215,NA,NA,NA,NA,NA,NA,NA,0,47,77,30,80,81
390100,159,very high,166,370,NA,1,NA,95,NA,100,NA,1,49,73,36,75,92
390101,153,medium,178,227,NA,5,89,94,NA,NA,NA,0,59,96,NA,73,80
390102,67,medium,145,143,NA,0,76,100,NA,NA,64,NA,50,73,73,77,90
390104,63,NA,100,167,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,87,83
390107,83,very high,146,162,NA,0,83,98,NA,NA,NA,NA,54,80,77,80,83
390110,89,high,165,190,NA,2,82,99,NA,100,NA,0,58,77,66,84,93
390111,442,very high,270,280,NA,4,73,72,NA,NA,NA,0,77,94,94,86,92
390112,54,low,142,NA,NA,2,NA,87,NA,NA,NA,NA,76,100,NA,100,89
390113,96,medium,123,192,NA,1,89,96,NA,100,NA,0,75,89,73,92,96
390114,77,medium,145,NA,NA,0,NA,99,NA,NA,NA,3,41,61,NA,72,96
390115,165,NA,227,209,NA,NA,91,NA,NA,NA,NA,NA,34,73,71,54,87
390116,106,low,130,224,NA,1,NA,NA,NA,NA,NA,NA,85,93,92,92,98
390117,46,low,120,170,NA,1,NA,93,NA,NA,63,NA,67,92,NA,81,84
390119,112,low,124,NA,NA,8,100,100,NA,NA,NA,0,91,98,100,96,96
390123,105,high,160,255,NA,1,82,96,NA,NA,32,0,69,88,59,89,93
390125,85,medium,151,239,NA,1,82,NA,NA,NA,NA,0,65,84,NA,87,90
390127,129,medium,169,201,NA,0,62,100,NA,NA,NA,4,60,85,70,82,88
390130,32,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390133,108,very high,181,339,NA,1,21,93,NA,98,NA,5,52,80,76,78,82
390137,134,high,169,730,NA,2,95,100,NA,93,NA,3,80,95,89,89,97
390138,81,medium,127,141,NA,0,NA,98,NA,NA,NA,0,63,88,NA,84,89
390139,149,NA,182,636,NA,NA,36,NA,NA,NA,NA,0,59,83,75,79,92
390142,210,very high,200,245,NA,4,NA,96,NA,100,NA,0,57,87,71,78,88
390145,108,high,159,210,NA,1,92,100,NA,NA,NA,0,54,82,64,77,86
390146,100,low,138,189,NA,1,65,96,NA,100,NA,0,71,87,83,86,98
390147,88,medium,149,404,NA,1,72,62,NA,100,NA,NA,53,82,NA,76,83
390150,38,low,112,334,NA,1,NA,NA,NA,NA,NA,NA,72,100,NA,92,71
390151,84,high,153,171,NA,1,81,NA,NA,NA,NA,0,50,80,43,74,92
390153,174,NA,186,437,NA,NA,65,NA,NA,NA,NA,0,60,83,65,79,96
390156,135,very high,104,224,NA,1,81,83,NA,NA,NA,NA,76,96,80,91,89
390157,46,low,116,149,NA,1,NA,NA,NA,NA,NA,NA,38,75,NA,77,78
390160,47,low,126,NA,NA,0,NA,98,NA,NA,56,NA,45,80,50,81,67
390162,89,medium,117,201,NA,0,NA,91,NA,100,NA,0,73,92,NA,88,92
390163,88,medium,132,232,NA,1,NA,97,NA,NA,NA,3,68,86,86,82,96
390164,117,very high,169,170,NA,1,43,93,NA,NA,NA,NA,48,69,84,79,87
390168,76,high,165,177,NA,3,86,100,NA,NA,NA,0,30,62,65,64,76
390173,86,NA,145,270,NA,NA,93,NA,NA,NA,NA,10,66,91,60,83,91
390174,153,very high,166,226,NA,1,NA,98,NA,90,NA,1,64,96,74,81,83
390178,100,medium,133,189,NA,1,71,97,NA,NA,71,0,42,71,NA,69,82
390179,116,high,243,377,NA,1,74,89,NA,87,NA,0,70,92,66,89,85
390180,125,very high,147,74,NA,1,NA,87,NA,100,NA,0,54,79,52,77,87
390183,71,low,143,352,NA,0,83,100,NA,NA,NA,NA,80,97,NA,88,96
390184,90,NA,95,324,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,67,NA
390185,114,medium,194,318,NA,4,82,95,NA,NA,60,1,70,90,94,85,91
390192,65,low,100,321,NA,0,NA,100,NA,NA,NA,NA,100,100,NA,100,100
390194,44,low,124,244,NA,0,79,56,NA,NA,69,NA,72,91,NA,84,92
390195,139,NA,228,290,NA,NA,63,NA,NA,NA,NA,0,52,81,67,72,91
390197,90,medium,101,175,NA,1,NA,79,NA,NA,NA,NA,84,98,NA,86,100
390198,69,NA,106,161,NA,NA,NA,NA,NA,NA,NA,0,71,92,NA,84,93
390199,74,low,102,269,NA,0,NA,100,NA,NA,NA,0,69,85,NA,90,100
390201,128,high,179,368,NA,2,57,77,NA,NA,NA,3,51,77,29,79,81
390203,161,NA,194,206,NA,NA,82,97,NA,NA,NA,2,43,69,38,80,90
390204,187,high,161,266,NA,3,84,NA,NA,NA,NA,NA,44,66,36,78,91
390211,63,medium,146,154,NA,0,75,82,NA,NA,NA,22,53,77,NA,83,88
390217,91,medium,120,244,NA,0,94,99,NA,NA,52,NA,59,80,33,84,89
390219,86,medium,137,248,NA,0,93,99,NA,NA,40,NA,59,86,46,77,92
390220,105,low,140,195,NA,1,NA,97,NA,NA,126,NA,53,82,NA,78,83
390222,140,NA,168,NA,NA,NA,77,NA,NA,NA,NA,5,63,84,71,81,96
390223,247,high,255,195,NA,6,NA,94,NA,NA,NA,NA,82,99,97,90,90
390225,105,medium,179,396,NA,1,85,99,NA,NA,NA,0,73,90,NA,86,92
390226,134,high,202,202,NA,1,NA,78,NA,NA,NA,0,56,82,NA,74,94
390228,45,very high,152,180,NA,1,88,96,NA,NA,NA,2,41,68,71,69,90
390231,183,very high,202,329,NA,2,NA,100,NA,98,NA,0,50,86,71,76,70
390233,153,medium,195,376,NA,5,85,74,NA,NA,NA,0,50,91,NA,69,68
390236,63,low,140,211,NA,0,NA,92,NA,NA,NA,NA,58,88,NA,70,97
390237,121,medium,151,170,NA,1,84,100,NA,NA,NA,NA,72,89,81,84,98
390256,131,very high,242,382,NA,3,NA,98,NA,97,NA,0,45,70,61,73,87
390258,178,very high,197,NA,NA,2,78,82,NA,100,NA,0,77,88,100,88,98
390265,82,high,177,322,NA,1,56,96,NA,NA,NA,0,60,86,81,80,89
390266,69,low,85,NA,NA,0,NA,93,NA,NA,NA,NA,66,84,NA,88,95
390267,161,high,186,240,NA,2,76,100,NA,100,NA,0,53,78,60,77,92
390268,113,high,157,256,NA,0,82,95,NA,93,NA,0,40,75,45,73,73
390270,118,very high,173,320,NA,1,NA,99,NA,100,NA,1,57,84,62,78,89
390272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390304,130,medium,132,213,NA,1,92,NA,NA,NA,NA,NA,81,100,NA,90,74
390307,NA,NA,NA,NA,NA,NA,NA,19,100,NA,NA,NA,NA,NA,NA,NA,NA
390312,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,85,100,NA,89,93
390314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390323,NA,low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390326,50,high,150,213,NA,1,82,100,NA,89,NA,NA,89,95,100,95,98
390327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390328,120,high,187,NA,NA,2,88,98,NA,NA,NA,NA,70,93,92,87,83
390329,185,high,222,322,NA,2,75,98,NA,100,NA,2,69,90,91,85,92
390330,94,high,161,287,NA,1,NA,97,1,94,NA,NA,82,95,87,92,92
390331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391300,43,low,114,NA,NA,0,NA,100,NA,NA,NA,NA,66,97,NA,82,72
391301,57,low,127,495,NA,1,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA
391302,24,low,109,NA,NA,0,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
391303,78,low,104,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391304,4,NA,106,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391305,59,low,120,NA,NA,1,NA,84,NA,NA,NA,NA,68,89,NA,82,100
391306,NA,NA,92,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391307,50,NA,92,155,NA,NA,82,NA,NA,NA,NA,NA,100,100,NA,100,NA
391308,58,low,90,NA,NA,1,NA,NA,NA,NA,NA,NA,53,82,NA,92,91
391309,35,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391312,54,low,104,NA,NA,0,NA,100,NA,NA,NA,NA,53,91,NA,82,77
391313,70,low,158,NA,NA,1,NA,100,NA,NA,NA,0,83,100,NA,88,93
391314,45,low,132,NA,NA,0,NA,100,NA,NA,NA,NA,67,86,NA,79,100
391315,57,low,113,192,NA,0,NA,100,NA,NA,NA,NA,69,81,NA,92,95
391316,100,low,155,392,NA,1,NA,NA,NA,NA,58,0,47,83,NA,82,67
391317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400001,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400003,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400004,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400005,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,100,NA,65,24
400006,227,NA,219,NA,NA,NA,0,NA,NA,NA,NA,NA,44,98,NA,52,81
400007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40001,65,low,110,190,NA,1,68,100,NA,NA,NA,0,71,80,82,92,100
400010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400013,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,83,NA,35,15
400014,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,56,NA,48,37
400015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400016,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
400018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400019,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40002,53,low,140,124,NA,1,75,99,NA,NA,NA,0,70,91,71,85,94
400021,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,39,54
400022,130,NA,197,406,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
400032,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40004,108,high,157,257,NA,1,81,70,NA,NA,NA,7,79,92,71,93,100
400044,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
400048,160,NA,224,337,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
400061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40007,184,medium,180,339,NA,3,55,94,NA,NA,NA,NA,45,82,NA,76,56
400079,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,93,NA,23,8
400087,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,36,0
400098,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA
40010,78,very high,148,154,NA,2,100,99,NA,NA,NA,0,62,82,52,86,90
400102,75,NA,355,NA,NA,NA,43,NA,NA,NA,NA,NA,3,NA,NA,10,NA
400103,708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,85,NA,50,17
400104,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
400105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400106,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,41,NA
400109,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,28,66,21,63,65
40011,50,low,91,NA,NA,2,NA,92,NA,NA,NA,NA,54,100,NA,69,77
400110,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400112,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,38,96,NA,52,62
400113,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400114,0,medium,NA,NA,71,2,24,83,98,NA,NA,6,14,100,NA,23,NA
400115,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,NA
400117,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,61,33
400118,NA,high,283,NA,NA,1,84,NA,100,NA,62,2,88,100,NA,94,92
400120,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,46,96,56,67,68
400122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
400124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400125,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9,89,NA,29,0
400126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,27,NA
400127,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
400130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400132,NA,NA,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40014,91,NA,139,174,NA,NA,83,100,NA,NA,NA,3,65,78,56,92,97
40015,62,low,184,NA,NA,4,NA,99,NA,NA,NA,0,53,64,NA,82,100
40016,213,very high,246,276,NA,5,NA,94,NA,NA,NA,2,50,77,NA,76,79
40017,108,medium,122,NA,NA,2,71,98,NA,NA,NA,8,62,88,NA,78,94
40018,53,NA,78,103,NA,NA,NA,82,NA,NA,NA,NA,75,90,NA,88,95
40019,58,low,115,372,NA,3,NA,100,NA,NA,NA,2,77,94,NA,83,98
40020,187,NA,193,272,NA,NA,64,92,NA,98,NA,1,88,98,100,93,95
40022,116,high,134,188,NA,0,85,100,NA,NA,NA,3,70,88,59,94,96
40026,88,high,154,303,NA,2,56,90,NA,96,NA,0,52,84,83,74,73
40027,119,NA,130,152,NA,NA,80,90,NA,NA,NA,8,44,74,25,72,95
40029,75,NA,152,210,NA,NA,NA,76,NA,NA,NA,4,64,83,73,86,95
40036,90,NA,181,NA,NA,NA,90,100,NA,NA,NA,0,79,96,96,88,92
40039,81,NA,119,214,NA,NA,100,83,NA,NA,36,0,45,82,NA,63,83
40041,54,NA,141,136,NA,NA,64,51,NA,NA,NA,0,50,80,28,82,91
40047,52,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,84,NA,77,96
40050,70,low,74,116,NA,2,NA,99,NA,NA,NA,0,69,90,77,83,96
40051,47,low,128,135,NA,3,44,42,NA,NA,NA,0,46,85,NA,67,75
40055,105,NA,122,160,NA,NA,82,70,NA,54,NA,2,45,88,96,62,73
40062,135,high,207,228,NA,5,74,98,NA,82,NA,0,60,82,65,81,93
40067,88,NA,98,120,NA,NA,NA,NA,NA,NA,NA,0,43,91,NA,74,60
40069,75,low,113,184,NA,2,NA,97,NA,NA,NA,6,44,95,NA,76,43
40071,127,NA,146,154,NA,NA,62,NA,NA,NA,NA,0,78,94,97,84,99
40072,61,NA,91,NA,NA,NA,NA,100,NA,NA,NA,0,59,81,NA,79,96
